n_sites,n_defects,defect_density,defect_strength,arrangement_mode,defect_sites,mean_defect_distance,clustering_index,energy_gap,energy_bandwidth,mean_ipr,max_ipr,transport_descriptor,trial
40,6,0.15,3.2325516085768875,spread,0;7;15;23;31;39,7.8,0.11363636363636363,0.2578851770994075,5.682950112598902,0.12845083281568265,0.8253192744891992,0.7821966823687561,14
40,7,0.175,2.490594185835128,clustered,1;2;3;4;5;6;7,1.0,0.5,0.1725160609760188,6.349450465915251,0.07623392356659273,0.7223118328460227,0.7992110677031035,15
40,4,0.1,0.900855257375907,clustered,24;25;26;27,1.0,0.5,0.11863301727270947,4.648812306393549,0.05781733527497777,0.22570410714310654,0.8636940988299361,16
40,8,0.2,2.478326372684161,clustered,2;3;4;5;6;7;8;9,1.0,0.5,0.09614044803907085,6.362427920656356,0.07251402101752616,0.4601353009746476,0.7858459580668362,17
40,9,0.225,2.721514120002068,clustered,17;18;19;20;21;22;23;24;25,1.0,0.5,0.20156222707534965,6.604373999181272,0.08912531641145338,0.16749803584572742,0.7609624344889337,18
40,3,0.075,1.5638253432191427,clustered,22;23;24,1.0,0.5,0.173019831768483,5.149102074531658,0.06878934717189078,0.30115247161551495,0.8742868627624298,19
40,3,0.075,2.028510862313268,spread,0;19;39,19.5,0.04878048780487805,0.15382165294962347,4.826351577231008,0.08952351633314772,0.5365897129802335,0.8587203143383488,20
40,4,0.1,1.9298502530362265,spread,0;13;26;39,13.0,0.07142857142857142,0.0904318950515095,4.73346846540265,0.06789322742061525,0.28833049556304857,0.8562426568810397,21
40,9,0.225,1.3187882005286926,spread,0;4;9;14;19;24;29;34;39,4.875,0.1702127659574468,0.1308920005327785,4.277363945612639,0.07800517833664108,0.39615059061527236,0.7674566583661285,22
40,3,0.075,1.4848436220769878,spread,0;19;39,19.5,0.04878048780487805,0.1545047199835281,4.4694090184652415,0.07028172612341448,0.4039563573014592,0.8731476083049289,23
40,5,0.125,2.8167078015441325,random,18;20;26;29;38,5.0,0.16666666666666666,0.07676818850338707,5.634029942635308,0.1533476296656137,0.7064423296562116,0.7822598304199749,24
40,5,0.125,0.5794922559685116,random,3;27;28;29;36,8.25,0.10810810810810811,0.1635065833400784,4.296758039230285,0.057764804250380865,0.21425862789257244,0.8454766293403407,25
40,7,0.175,1.0330923594960895,clustered,23;24;25;26;27;28;29,1.0,0.5,0.11142672552728827,4.901931925712475,0.06324168360896079,0.1613497453999302,0.8075967827907511,26
40,6,0.15,1.8335742913376887,clustered,8;9;10;11;12;13,1.0,0.5,0.09033175976465602,5.659801425513833,0.06997526874502744,0.1924862962861234,0.8196887474847642,27
40,5,0.125,2.7059890759161096,clustered,13;14;15;16;17,1.0,0.5,0.013733165274675052,6.463461264113187,0.08682298450177087,0.266507243732678,0.825203031126811,28
40,10,0.25,0.9130206574218036,random,10;12;16;17;25;29;30;33;37;38,3.111111111111111,0.24324324324324326,0.10967504142312068,4.3896183575358645,0.09148287438743542,0.267879943755592,0.7454437317782625,29
40,3,0.075,3.659108387903446,random,8;17;27,9.5,0.09523809523809523,0.019150666551535966,6.114433603688296,0.12355810104233474,0.6872410771836082,0.834335856668394,30
40,9,0.225,1.118704740287311,clustered,14;15;16;17;18;19;20;21;22,1.0,0.5,0.13550398155104215,5.011266551872747,0.06467193699877662,0.13409530753054874,0.7753909899963563,31
40,9,0.225,3.1548183544232353,clustered,23;24;25;26;27;28;29;30;31,1.0,0.5,0.1860303130315324,7.049269254979135,0.09625734521962806,0.17639345646723106,0.756854827424837,32
40,8,0.2,2.6955809424585513,clustered,4;5;6;7;8;9;10;11,1.0,0.5,0.20152766880762085,6.577371037396478,0.08182837269318895,0.2911923066397348,0.7801356416373803,33
